purchase_id,item_id,supplier_id,purchase_date,quantity,total_cost
PUR01743,ITM0075,SUP041,2020-02-14 22:38:18.894984,93,108439.81
PUR01744,ITM0090,SUP002,2024-03-11 12:45:49.370351,279,693206.96
PUR01745,ITM0052,SUP042,2020-04-06 19:20:33.970828,190,382933.94
PUR01746,ITM0012,SUP004,2023-04-18 18:45:32.598402,32,71483.71
PUR01747,ITM0046,SUP001,2020-04-04 21:57:27.071830,257,288429.17
PUR01748,ITM0292,SUP022,2021-11-08 14:23:23.039016,226,506298.28
PUR01749,ITM0137,SUP011,2021-11-16 01:11:09.740791,236,342350.9
PUR01750,ITM0097,SUP048,2024-02-11 11:53:01.069456,28,37305.48
PUR01751,ITM0162,SUP011,2022-03-07 20:27:43.842616,199,329479.28
PUR01752,ITM0088,SUP045,2020-12-29 23:23:39.913932,29,6294.15
PUR01753,ITM0053,SUP014,2020-12-08 01:37:48.423939,147,58671.78
PUR01754,ITM0109,SUP027,2023-12-20 12:54:21.193197,112,167047.37
PUR01755,ITM0045,SUP033,2022-01-24 14:11:32.575479,108,215831.6
PUR01756,ITM0161,SUP028,2023-11-11 12:52:07.619311,19,20793.93
PUR01757,ITM0285,SUP023,2022-06-17 13:52:03.359459,271,40755.7
PUR01758,ITM0594,SUP057,2020-05-11 01:00:24.295188,189,379754.47
PUR01759,ITM0318,SUP009,2023-08-05 08:24:12.370039,53,84936.87
PUR01760,ITM0291,SUP059,2020-09-07 00:09:23.781137,200,617273.05
PUR01761,ITM0431,SUP018,2022-07-29 08:39:30.013381,115,104902.35
PUR01762,ITM0386,SUP043,2023-11-21 20:32:23.492303,187,501557.1
PUR01763,ITM0537,SUP024,2021-05-06 21:52:38.943619,7,13165.57
PUR01764,ITM0053,SUP027,2020-07-18 20:00:08.244983,76,31862.75
PUR01765,ITM0380,SUP035,2020-08-19 23:11:50.212744,99,88884.82
PUR01766,ITM0590,SUP053,2021-02-25 07:10:58.107932,68,64594.34
PUR01767,ITM0114,SUP004,2021-02-26 06:14:14.101714,34,64349.88
PUR01768,ITM0312,SUP022,2020-02-03 16:16:21.341940,7,18049.57
PUR01769,ITM0258,SUP011,2020-11-05 17:32:29.215806,219,551054.97
PUR01770,ITM0145,SUP060,2022-10-04 17:28:20.166228,140,265540.37
PUR01771,ITM0503,SUP060,2022-03-01 21:48:44.615521,122,297158.11
PUR01772,ITM0290,SUP007,2020-02-12 07:20:24.105847,209,90065.27
PUR01773,ITM0352,SUP041,2022-10-12 06:47:03.158661,82,150196.64
PUR01774,ITM0262,SUP058,2022-06-28 03:49:23.615502,259,495868.09
PUR01775,ITM0540,SUP037,2021-07-31 09:46:44.744641,96,159595.12
PUR01776,ITM0136,SUP034,2024-02-19 16:01:31.436908,153,409697.41
PUR01777,ITM0336,SUP012,2024-02-06 23:27:12.329141,86,93982.28
PUR01778,ITM0490,SUP004,2022-08-28 15:13:57.113315,72,89784.47
PUR01779,ITM0274,SUP045,2022-06-10 04:06:35.710032,52,33399.65
PUR01780,ITM0222,SUP002,2024-09-10 08:10:25.123411,96,173138.1
PUR01781,ITM0336,SUP047,2022-12-20 01:43:30.839454,261,293351.51
PUR01782,ITM0123,SUP001,2021-05-08 21:14:38.736693,281,80290.87
PUR01783,ITM0523,SUP018,2024-01-13 03:23:03.481441,14,13057.48
PUR01784,ITM0518,SUP059,2022-01-20 16:51:05.505667,205,57060.01
PUR01785,ITM0534,SUP023,2021-03-17 18:29:18.852701,52,90564.26
PUR01786,ITM0215,SUP034,2021-05-08 17:10:29.545873,281,463646.03
PUR01787,ITM0415,SUP004,2022-07-04 17:14:55.916410,219,175049.04
PUR01788,ITM0403,SUP053,2021-11-06 20:37:28.381881,72,19010.47
PUR01789,ITM0385,SUP051,2021-02-24 14:42:56.222504,56,141164.86
PUR01790,ITM0513,SUP052,2022-05-10 14:29:14.291581,210,202831.34
PUR01791,ITM0541,SUP042,2023-11-27 13:47:22.350578,293,536799.39
PUR01792,ITM0397,SUP045,2022-02-16 16:06:47.645837,198,224548.05
PUR01793,ITM0285,SUP019,2024-09-10 20:02:06.534880,279,41691.89
PUR01794,ITM0400,SUP040,2024-11-02 22:00:55.760095,57,52131.4
PUR01795,ITM0105,SUP042,2024-06-18 23:00:59.418900,181,183077.72
PUR01796,ITM0503,SUP040,2021-09-14 23:03:11.985185,118,282541.57
PUR01797,ITM0040,SUP051,2022-06-14 00:50:05.098250,224,61824.73
PUR01798,ITM0349,SUP041,2021-08-25 08:02:02.697711,276,336029.02
PUR01799,ITM0222,SUP009,2022-12-26 17:13:59.710621,259,478093.14
PUR01800,ITM0442,SUP023,2021-11-25 04:35:03.619602,293,878225.95
PUR01801,ITM0564,SUP013,2021-10-12 08:35:40.455373,163,153489.95
PUR01802,ITM0064,SUP001,2022-08-25 19:24:11.896365,124,66940.34
PUR01803,ITM0004,SUP012,2022-07-19 09:57:10.586413,16,36597.71
PUR01804,ITM0456,SUP010,2023-10-28 12:38:08.096740,4,5606.93
PUR01805,ITM0018,SUP027,2024-12-06 11:22:10.616685,259,550828.96
PUR01806,ITM0342,SUP019,2024-06-17 06:42:52.399042,108,201163.82
PUR01807,ITM0010,SUP040,2023-07-16 09:55:04.278439,273,185086.06
PUR01808,ITM0374,SUP032,2022-11-28 10:18:36.994715,172,340567.78
PUR01809,ITM0366,SUP022,2024-01-23 09:39:18.321439,191,456096.13
PUR01810,ITM0351,SUP025,2024-09-24 04:05:18.968706,98,275165.57
PUR01811,ITM0099,SUP011,2021-12-19 17:26:10.684201,170,423028.79
PUR01812,ITM0419,SUP011,2022-02-21 15:28:53.206993,98,11868.12
PUR01813,ITM0034,SUP026,2022-07-01 05:18:29.774433,145,75904.84
PUR01814,ITM0349,SUP016,2024-04-15 01:31:04.801412,24,27794.69
PUR01815,ITM0452,SUP029,2021-08-08 17:10:45.127705,165,188485.9
PUR01816,ITM0577,SUP030,2023-05-11 10:49:47.795963,258,109910.03
PUR01817,ITM0176,SUP011,2020-12-30 03:05:21.781299,120,196403.81
PUR01818,ITM0047,SUP057,2020-02-03 22:12:35.422520,270,214277.1
PUR01819,ITM0218,SUP001,2023-09-28 11:26:09.398735,271,222346.34
PUR01820,ITM0221,SUP006,2024-06-11 22:50:22.468246,37,36766.16
PUR01821,ITM0011,SUP013,2021-10-28 19:35:24.324733,181,159231.95
PUR01822,ITM0190,SUP027,2020-09-09 04:14:06.582631,82,212449.45
PUR01823,ITM0086,SUP043,2023-12-26 17:59:19.631338,254,64638.15
PUR01824,ITM0545,SUP035,2024-08-11 12:27:57.356515,237,197642.49
PUR01825,ITM0330,SUP053,2022-04-17 18:09:42.707668,13,2095.47
PUR01826,ITM0419,SUP033,2023-03-29 10:27:19.229864,163,22531.32
PUR01827,ITM0181,SUP059,2021-11-30 08:20:17.353267,164,308329.53
PUR01828,ITM0284,SUP014,2024-03-24 11:44:45.220770,24,54713.1
PUR01829,ITM0535,SUP043,2020-03-30 03:48:46.741303,181,512484.03
PUR01830,ITM0049,SUP046,2020-03-02 18:49:42.443002,27,60521.1
PUR01831,ITM0002,SUP055,2024-01-05 13:49:53.144977,74,155322.36
PUR01832,ITM0589,SUP022,2024-06-28 12:43:38.229710,140,325026.28
PUR01833,ITM0154,SUP060,2024-01-21 23:53:05.661231,143,297889.75
PUR01834,ITM0145,SUP042,2020-11-06 17:00:37.762568,3,5934.47
PUR01835,ITM0299,SUP021,2021-01-14 10:22:49.152662,284,146795.58
PUR01836,ITM0315,SUP002,2023-10-01 17:29:53.284806,265,246609.6
PUR01837,ITM0586,SUP056,2020-06-22 08:39:45.675554,30,67616.87
PUR01838,ITM0538,SUP005,2022-04-29 07:43:21.714331,57,43003.16
PUR01839,ITM0344,SUP015,2023-10-29 08:15:33.150962,279,743632.23
PUR01840,ITM0029,SUP050,2023-10-08 13:13:40.331458,120,28581.49
PUR01841,ITM0115,SUP048,2024-12-07 12:51:20.455153,286,761458.7
PUR01842,ITM0266,SUP020,2024-11-19 06:40:46.072821,46,8877.76
PUR01843,ITM0482,SUP026,2024-11-04 06:30:07.165551,80,184965.27
PUR01844,ITM0110,SUP056,2021-07-24 20:15:39.530389,256,259059.06
PUR01845,ITM0405,SUP024,2021-09-13 21:08:55.577600,109,58731.96
PUR01846,ITM0134,SUP035,2023-02-03 12:49:38.443105,56,119207.16
PUR01847,ITM0252,SUP058,2020-09-11 01:17:23.033664,221,77827.09
PUR01848,ITM0513,SUP024,2021-11-13 04:31:23.582286,238,225185.0
PUR01849,ITM0505,SUP026,2020-08-26 04:28:56.973507,293,427041.78
PUR01850,ITM0284,SUP041,2021-04-26 22:54:43.391537,209,505713.98
PUR01851,ITM0124,SUP050,2023-02-22 20:12:48.870407,190,364026.66
PUR01852,ITM0197,SUP022,2020-11-27 06:11:03.324785,157,303868.35
PUR01853,ITM0402,SUP027,2023-06-14 16:01:51.770267,126,80070.04
PUR01854,ITM0532,SUP019,2020-08-08 04:40:00.724588,126,326429.69
PUR01855,ITM0332,SUP037,2023-01-22 09:08:01.226444,128,367922.88
PUR01856,ITM0469,SUP036,2024-11-28 12:25:19.633545,93,116910.65
PUR01857,ITM0314,SUP029,2022-01-01 03:43:42.331763,83,111229.74
PUR01858,ITM0066,SUP040,2021-01-19 05:02:05.476141,43,32572.81
PUR01859,ITM0245,SUP039,2024-01-31 03:08:32.253428,202,352942.2
PUR01860,ITM0359,SUP055,2023-02-14 17:25:33.124246,292,82860.33
PUR01861,ITM0321,SUP043,2024-05-16 18:18:46.598654,145,242820.11
PUR01862,ITM0126,SUP012,2022-04-16 02:00:00.169986,182,453264.4
PUR01863,ITM0361,SUP044,2022-11-21 10:53:00.233545,145,114069.65
PUR01864,ITM0283,SUP016,2021-04-14 03:28:12.444358,160,224278.94
PUR01865,ITM0030,SUP048,2022-04-10 20:59:56.184493,255,528063.89
PUR01866,ITM0598,SUP031,2024-12-24 16:32:13.383777,279,483450.68
PUR01867,ITM0332,SUP015,2021-06-07 11:40:35.067249,144,425567.11
PUR01868,ITM0385,SUP033,2022-12-20 09:29:18.735556,32,84203.09
PUR01869,ITM0225,SUP015,2023-05-01 18:00:10.112473,66,162966.99
PUR01870,ITM0297,SUP032,2024-08-15 13:00:37.373994,202,287787.74
PUR01871,ITM0240,SUP022,2024-06-13 06:19:25.716936,190,474257.53
PUR01872,ITM0369,SUP050,2024-05-11 12:57:38.992336,115,205967.95
PUR01873,ITM0071,SUP056,2020-03-11 10:31:32.194278,262,21183.47
PUR01874,ITM0282,SUP006,2020-07-06 15:02:47.789846,289,650093.86
PUR01875,ITM0305,SUP030,2023-10-18 02:31:09.052434,5,4578.33
PUR01876,ITM0259,SUP041,2022-05-31 02:55:14.143799,28,83405.64
PUR01877,ITM0167,SUP058,2021-03-06 22:08:39.127041,238,613257.49
PUR01878,ITM0590,SUP017,2022-11-22 20:40:35.292576,59,55063.46
PUR01879,ITM0270,SUP056,2023-04-22 10:18:09.495126,299,728384.6
PUR01880,ITM0532,SUP044,2024-09-01 20:32:01.467228,50,129064.16
PUR01881,ITM0442,SUP002,2020-11-15 02:37:53.822824,242,665261.33
PUR01882,ITM0428,SUP016,2023-01-14 18:13:35.532255,120,231700.32
PUR01883,ITM0137,SUP055,2020-07-04 04:33:05.845637,38,55878.6
PUR01884,ITM0506,SUP047,2022-02-23 01:01:33.300553,231,727516.97
PUR01885,ITM0446,SUP059,2023-10-16 13:17:45.614129,211,146587.8
PUR01886,ITM0262,SUP012,2023-07-26 10:37:40.289315,283,635240.9
PUR01887,ITM0450,SUP047,2024-11-14 23:27:28.695131,165,495393.85
PUR01888,ITM0105,SUP045,2020-05-31 09:22:05.366217,263,281222.91
PUR01889,ITM0299,SUP012,2020-02-24 03:58:47.056437,294,146696.94
PUR01890,ITM0097,SUP051,2021-12-25 02:13:50.419441,209,333576.47
PUR01891,ITM0005,SUP048,2024-03-18 12:57:30.991034,157,495949.43
PUR01892,ITM0141,SUP039,2023-10-18 02:51:51.139831,103,188369.86
PUR01893,ITM0376,SUP017,2021-05-20 15:48:19.772726,144,368870.45
PUR01894,ITM0512,SUP042,2023-01-03 15:44:43.322133,97,232333.86
PUR01895,ITM0184,SUP041,2024-08-07 12:27:42.856950,267,274886.56
PUR01896,ITM0201,SUP006,2023-07-20 13:44:15.414094,237,649357.48
PUR01897,ITM0346,SUP055,2020-04-10 14:11:59.990582,92,131823.23
PUR01898,ITM0030,SUP041,2022-10-13 06:31:27.500459,148,336822.06
PUR01899,ITM0124,SUP026,2022-12-12 08:06:58.847923,29,56186.83
PUR01900,ITM0470,SUP001,2024-06-21 22:06:05.806934,16,2140.97
PUR01901,ITM0488,SUP016,2024-10-20 06:20:54.441762,206,261755.45
PUR01902,ITM0324,SUP046,2022-09-19 13:47:14.632359,216,452629.64
PUR01903,ITM0284,SUP040,2023-07-25 01:25:10.700631,293,643689.44
PUR01904,ITM0293,SUP059,2022-08-15 09:19:58.465709,18,5614.6
PUR01905,ITM0073,SUP047,2023-12-29 16:38:23.667924,177,42101.01
PUR01906,ITM0251,SUP016,2023-05-12 11:41:46.104413,139,180998.59
PUR01907,ITM0127,SUP046,2022-05-11 20:59:12.545257,209,404829.18
PUR01908,ITM0222,SUP016,2022-07-27 18:42:51.365503,19,34016.26
PUR01909,ITM0331,SUP039,2024-06-29 16:00:36.594518,70,95958.86
PUR01910,ITM0153,SUP029,2022-11-16 21:13:46.920553,116,106809.75
PUR01911,ITM0331,SUP050,2023-03-10 20:14:57.223831,10,11553.55
PUR01912,ITM0297,SUP049,2020-02-25 15:56:59.599805,257,401366.1
PUR01913,ITM0581,SUP026,2020-02-16 00:13:17.921287,257,509224.62
PUR01914,ITM0471,SUP030,2021-09-22 00:04:04.289129,47,5368.16
PUR01915,ITM0057,SUP033,2020-11-08 20:36:19.209435,230,278021.82
PUR01916,ITM0501,SUP043,2024-03-30 12:28:20.890302,155,276258.1
PUR01917,ITM0003,SUP020,2022-03-17 18:18:04.107213,153,85692.14
PUR01918,ITM0571,SUP037,2023-01-29 16:11:30.903372,218,444001.63
PUR01919,ITM0591,SUP055,2022-12-20 22:02:23.011669,103,303806.79
PUR01920,ITM0478,SUP013,2024-08-09 20:34:13.978152,164,90991.48
PUR01921,ITM0169,SUP008,2023-09-08 04:48:09.714406,53,146609.2
PUR01922,ITM0074,SUP032,2023-09-10 07:57:41.231254,4,9484.23
PUR01923,ITM0571,SUP018,2022-04-17 10:00:47.704520,49,96713.68
PUR01924,ITM0162,SUP045,2021-12-10 02:00:49.859759,112,193120.09
PUR01925,ITM0542,SUP041,2021-03-25 22:52:08.742784,197,401476.45
PUR01926,ITM0089,SUP011,2024-09-05 15:12:52.573742,170,369240.82
PUR01927,ITM0318,SUP055,2020-03-11 06:33:15.049151,118,184303.88
PUR01928,ITM0070,SUP038,2022-07-08 13:11:15.973082,75,18415.56
PUR01929,ITM0500,SUP043,2024-10-29 05:58:43.669242,205,392935.76
PUR01930,ITM0096,SUP047,2024-03-27 17:28:38.513262,84,8575.59
PUR01931,ITM0375,SUP014,2020-06-27 06:27:31.804008,34,55642.74
PUR01932,ITM0353,SUP040,2023-07-12 12:52:40.662991,14,32640.68
PUR01933,ITM0534,SUP050,2021-01-02 23:50:49.806588,203,323937.47
PUR01934,ITM0594,SUP033,2021-10-03 18:12:09.700981,257,544070.06
PUR01935,ITM0220,SUP053,2024-04-24 19:16:48.039403,238,321954.16
PUR01936,ITM0397,SUP041,2024-03-19 07:46:55.659853,264,303858.07
PUR01937,ITM0466,SUP023,2022-07-27 20:22:15.397265,128,63041.74
PUR01938,ITM0074,SUP007,2021-11-01 17:32:55.871716,223,532780.26
PUR01939,ITM0499,SUP015,2020-08-07 05:34:49.902859,67,80326.17
PUR01940,ITM0066,SUP015,2022-03-19 22:56:27.924036,150,120575.31
PUR01941,ITM0270,SUP009,2023-07-09 23:36:44.414618,134,384915.4
PUR01942,ITM0416,SUP021,2020-01-05 20:17:58.548972,213,265088.26
PUR01943,ITM0507,SUP037,2024-06-15 21:08:08.002242,37,115040.53
PUR01944,ITM0147,SUP039,2023-07-07 16:11:48.181747,121,79112.92
PUR01945,ITM0096,SUP059,2023-05-09 20:24:42.870689,226,23604.08
PUR01946,ITM0330,SUP028,2023-06-28 17:10:35.097172,291,44472.1
PUR01947,ITM0206,SUP044,2021-01-06 15:25:43.996630,36,77494.17
PUR01948,ITM0234,SUP006,2023-10-17 00:07:09.632018,189,109026.91
PUR01949,ITM0403,SUP010,2023-05-22 09:10:41.637699,247,62495.41
PUR01950,ITM0331,SUP015,2022-03-25 11:50:53.291014,218,283697.57
PUR01951,ITM0483,SUP054,2023-05-12 14:03:44.939457,257,223609.32
PUR01952,ITM0167,SUP024,2022-09-23 06:21:18.786725,176,465102.68
PUR01953,ITM0500,SUP004,2024-04-17 09:14:30.235903,211,405640.92
PUR01954,ITM0094,SUP047,2023-09-03 17:15:28.808066,218,550299.39
PUR01955,ITM0180,SUP050,2020-07-18 13:03:25.262579,77,35682.57
PUR01956,ITM0350,SUP035,2024-12-25 15:01:10.595960,3,6754.19
PUR01957,ITM0239,SUP058,2021-12-07 07:00:23.044009,26,49727.74
PUR01958,ITM0203,SUP015,2022-12-18 09:07:21.818993,3,3773.94
PUR01959,ITM0214,SUP052,2023-05-30 03:36:23.384586,284,110868.45
PUR01960,ITM0266,SUP037,2023-06-04 00:51:52.385883,239,52021.87
PUR01961,ITM0107,SUP002,2020-02-10 01:30:22.502365,244,575418.72
PUR01962,ITM0374,SUP047,2022-03-03 15:13:04.704129,30,57875.08
PUR01963,ITM0271,SUP040,2021-06-27 01:15:13.440771,5,11432.94
PUR01964,ITM0316,SUP060,2022-01-13 14:26:53.131537,109,70631.62
PUR01965,ITM0035,SUP028,2021-09-12 11:03:04.642848,257,732774.56
PUR01966,ITM0547,SUP005,2023-08-27 19:53:30.111751,64,92459.89
PUR01967,ITM0001,SUP023,2022-11-14 08:11:32.056828,219,252228.05
PUR01968,ITM0559,SUP009,2022-04-01 18:49:06.128967,142,138806.53
PUR01969,ITM0109,SUP007,2023-10-04 06:18:00.997188,297,467834.31
PUR01970,ITM0111,SUP004,2021-03-29 21:40:27.740675,254,599510.06
PUR01971,ITM0245,SUP019,2021-07-12 17:35:16.850161,73,129827.08
PUR01972,ITM0274,SUP008,2021-12-06 07:28:34.600046,181,117321.41
PUR01973,ITM0026,SUP031,2023-04-02 12:51:32.215117,217,44127.59
PUR01974,ITM0316,SUP014,2023-06-18 23:06:24.557839,122,76159.59
PUR01975,ITM0319,SUP029,2022-07-23 03:57:40.802759,224,346254.68
PUR01976,ITM0553,SUP009,2020-06-27 03:28:35.059763,240,320214.71
PUR01977,ITM0043,SUP037,2022-06-16 05:04:39.947752,293,114855.94
PUR01978,ITM0294,SUP006,2020-06-03 10:31:09.083633,244,74183.96
PUR01979,ITM0250,SUP042,2024-04-14 23:58:05.585776,50,70885.82
PUR01980,ITM0312,SUP060,2023-03-23 13:50:17.310918,194,540259.63
PUR01981,ITM0425,SUP028,2020-04-20 09:59:07.539218,14,24719.49
PUR01982,ITM0188,SUP045,2022-06-05 06:56:38.342796,281,209966.75
PUR01983,ITM0355,SUP010,2022-03-03 16:32:53.151708,240,605704.72
PUR01984,ITM0599,SUP054,2020-07-19 01:34:30.401113,8,11380.75
PUR01985,ITM0312,SUP045,2020-08-14 20:04:50.057178,186,573957.63
PUR01986,ITM0446,SUP003,2023-01-28 17:13:14.391102,248,174371.76
PUR01987,ITM0574,SUP012,2021-06-22 22:59:04.907038,84,180069.55
PUR01988,ITM0156,SUP036,2021-05-08 06:20:03.736591,42,10327.2
PUR01989,ITM0037,SUP011,2020-05-22 07:35:18.957868,269,733284.38
PUR01990,ITM0547,SUP009,2022-10-26 00:00:18.999038,19,26872.64
PUR01991,ITM0438,SUP006,2020-12-30 13:37:37.868432,34,74285.49
PUR01992,ITM0327,SUP012,2022-08-26 08:54:24.844213,174,132054.53
PUR01993,ITM0354,SUP046,2022-07-30 09:45:22.582598,216,339088.61
PUR01994,ITM0262,SUP053,2022-09-02 16:32:48.396247,185,354680.19
PUR01995,ITM0019,SUP041,2024-10-26 03:49:30.081764,200,219271.03
PUR01996,ITM0362,SUP008,2022-01-23 21:17:57.371089,97,269112.69
PUR01997,ITM0008,SUP041,2021-03-28 08:07:00.704619,133,223202.32
PUR01998,ITM0432,SUP013,2020-10-21 07:54:15.336783,43,89359.37
PUR01999,ITM0478,SUP043,2021-12-13 17:38:45.139585,104,53460.92
PUR02000,ITM0450,SUP009,2022-09-25 03:50:14.206371,17,42560.27
PUR02001,ITM0373,SUP020,2020-06-14 03:39:43.482687,89,59929.78
PUR02002,ITM0536,SUP040,2022-01-20 13:50:01.656773,174,243229.03
PUR02003,ITM0119,SUP010,2021-10-03 12:40:46.258125,161,33058.09
PUR02004,ITM0457,SUP041,2021-10-01 23:41:12.683983,271,502868.97
PUR02005,ITM0009,SUP027,2024-05-04 13:55:10.568200,42,93176.53
PUR02006,ITM0447,SUP053,2021-02-13 00:22:18.958298,191,536723.27
PUR02007,ITM0168,SUP004,2020-10-25 11:44:41.555002,56,93358.53
PUR02008,ITM0572,SUP010,2023-03-02 04:30:42.777016,171,333525.43
PUR02009,ITM0363,SUP049,2022-05-06 10:49:00.624050,82,52460.94
PUR02010,ITM0563,SUP019,2020-05-25 03:51:01.002935,290,359757.43
PUR02011,ITM0552,SUP010,2024-03-03 10:45:57.281959,194,388965.94
PUR02012,ITM0267,SUP050,2020-08-21 10:40:21.146455,69,13360.52
PUR02013,ITM0329,SUP048,2024-05-10 04:19:53.184247,20,7317.23
PUR02014,ITM0016,SUP060,2022-09-05 10:42:47.250030,142,398609.67
PUR02015,ITM0281,SUP023,2021-10-15 23:41:17.335509,204,49352.82
PUR02016,ITM0416,SUP036,2024-08-15 09:09:28.434002,297,381792.32
PUR02017,ITM0478,SUP041,2021-05-23 21:51:14.226610,187,98685.02
PUR02018,ITM0441,SUP009,2020-12-15 17:27:42.056806,50,11199.3
PUR02019,ITM0596,SUP002,2022-01-11 13:47:05.652900,202,598240.71
PUR02020,ITM0297,SUP019,2020-06-21 10:56:39.947329,158,243264.92
PUR02021,ITM0380,SUP008,2024-09-09 00:09:24.798664,165,157527.79
PUR02022,ITM0065,SUP026,2022-12-19 22:49:09.297934,126,277733.56
PUR02023,ITM0160,SUP051,2024-11-09 20:43:09.085986,218,64241.54
PUR02024,ITM0176,SUP036,2023-07-21 22:27:38.654366,262,463866.48
PUR02025,ITM0566,SUP011,2023-06-23 00:47:00.396318,109,92611.0
PUR02026,ITM0125,SUP003,2023-05-23 06:06:52.565499,82,179741.0
PUR02027,ITM0075,SUP060,2021-01-21 18:26:51.075680,100,111008.6
PUR02028,ITM0553,SUP030,2024-12-02 14:15:05.803650,107,122848.28
PUR02029,ITM0505,SUP018,2023-07-05 08:32:14.959491,115,175124.49
PUR02030,ITM0339,SUP017,2021-09-13 12:03:57.598626,288,828823.02
PUR02031,ITM0573,SUP051,2023-05-25 00:32:16.334262,31,66592.35
PUR02032,ITM0135,SUP009,2023-12-30 22:42:54.709139,207,499283.26
PUR02033,ITM0477,SUP030,2021-09-10 04:51:57.328398,44,68511.29
PUR02034,ITM0053,SUP016,2022-08-03 08:44:12.323176,27,10425.61
PUR02035,ITM0228,SUP008,2024-12-25 01:59:52.799844,129,70026.63
PUR02036,ITM0100,SUP041,2020-12-19 16:53:53.261827,150,240315.43
PUR02037,ITM0477,SUP026,2020-01-09 01:44:43.992424,280,426974.85
PUR02038,ITM0349,SUP005,2024-09-19 13:13:27.426893,124,159889.9
PUR02039,ITM0035,SUP005,2024-07-14 13:45:13.502843,289,846627.48
PUR02040,ITM0259,SUP046,2022-08-01 12:59:13.939754,260,768716.5
PUR02041,ITM0366,SUP024,2020-05-31 06:05:51.998710,64,186098.38
PUR02042,ITM0481,SUP014,2022-06-27 11:18:43.561316,207,293513.81
PUR02043,ITM0320,SUP005,2024-12-01 03:39:53.693966,42,42927.58
PUR02044,ITM0139,SUP036,2024-01-06 22:15:08.816041,202,486643.33
PUR02045,ITM0130,SUP025,2023-12-04 08:04:14.980916,60,115261.14
PUR02046,ITM0383,SUP017,2024-03-31 14:20:03.685059,65,120268.32
PUR02047,ITM0099,SUP006,2023-07-05 20:24:52.046305,22,49051.06
PUR02048,ITM0414,SUP007,2023-01-13 18:13:23.318869,278,95563.94
PUR02049,ITM0021,SUP046,2022-07-21 13:45:09.349891,24,47761.1
PUR02050,ITM0441,SUP015,2020-09-18 18:44:00.505164,30,6654.01
PUR02051,ITM0355,SUP006,2021-04-26 10:42:37.964540,40,90002.6
PUR02052,ITM0308,SUP032,2022-08-20 23:26:21.178525,81,14039.58
PUR02053,ITM0198,SUP060,2021-01-19 14:39:26.500953,138,194311.03
PUR02054,ITM0458,SUP042,2021-03-04 20:24:16.259213,289,641649.0
PUR02055,ITM0521,SUP040,2024-09-26 21:59:49.883124,72,48840.87
PUR02056,ITM0481,SUP027,2024-03-21 06:07:01.861313,261,359584.44
PUR02057,ITM0032,SUP040,2023-02-22 08:56:44.471870,243,105484.66
PUR02058,ITM0358,SUP005,2022-05-08 17:42:42.958522,155,79336.29
PUR02059,ITM0112,SUP060,2021-06-25 20:32:41.416647,223,110184.39
PUR02060,ITM0259,SUP016,2021-12-22 14:39:27.619686,20,59789.76
PUR02061,ITM0277,SUP052,2022-06-11 16:59:25.184428,119,42210.63
PUR02062,ITM0328,SUP011,2020-08-18 09:54:02.959501,120,64187.71
PUR02063,ITM0116,SUP039,2022-12-19 09:55:58.579307,299,567156.28
PUR02064,ITM0238,SUP025,2022-09-28 21:57:04.849605,67,70738.58
PUR02065,ITM0533,SUP002,2020-07-05 21:26:40.848217,186,197482.93
PUR02066,ITM0298,SUP028,2021-01-26 05:14:18.994039,232,403216.8
PUR02067,ITM0552,SUP007,2024-07-25 13:28:54.909436,64,119226.38
PUR02068,ITM0058,SUP038,2023-02-17 11:14:54.903957,232,19915.73
PUR02069,ITM0115,SUP051,2022-12-16 13:21:04.411897,27,67132.77
PUR02070,ITM0388,SUP050,2023-01-22 20:11:10.795451,186,124934.77
PUR02071,ITM0554,SUP001,2022-08-27 22:14:49.604021,152,272701.5
PUR02072,ITM0313,SUP018,2022-05-29 13:14:24.298727,23,54121.83
PUR02073,ITM0548,SUP012,2023-01-31 18:15:22.766947,8,2573.38
PUR02074,ITM0253,SUP053,2022-06-23 07:31:14.102845,214,477677.28
PUR02075,ITM0052,SUP049,2020-11-19 05:57:41.008241,144,282703.91
PUR02076,ITM0452,SUP008,2021-05-16 02:32:05.302969,186,228965.75
PUR02077,ITM0522,SUP020,2024-02-17 21:34:36.384605,255,365614.86
PUR02078,ITM0152,SUP035,2020-08-16 08:58:45.181616,154,345407.49
PUR02079,ITM0366,SUP042,2023-06-20 08:11:14.429498,112,303864.56
PUR02080,ITM0509,SUP016,2024-10-22 00:11:17.778241,281,215535.75
PUR02081,ITM0052,SUP050,2024-01-05 21:23:30.086135,24,42513.12
PUR02082,ITM0270,SUP033,2022-03-03 19:14:55.877795,39,110023.49
PUR02083,ITM0585,SUP040,2022-05-02 07:29:37.398247,175,111410.42
PUR02084,ITM0250,SUP025,2021-09-06 09:31:38.268413,189,246113.34
PUR02085,ITM0596,SUP019,2021-01-05 04:09:40.475191,101,271556.57
PUR02086,ITM0460,SUP035,2023-08-18 04:29:36.948311,226,536964.9
PUR02087,ITM0499,SUP016,2023-12-24 06:15:58.249906,157,184612.6
PUR02088,ITM0112,SUP016,2022-01-28 16:02:33.856786,276,149489.53
PUR02089,ITM0103,SUP048,2024-12-25 14:34:03.433695,261,304156.41
PUR02090,ITM0012,SUP025,2020-07-02 14:24:32.361708,236,599741.78
PUR02091,ITM0470,SUP032,2023-04-27 10:58:25.685666,190,24102.48
